"fips","median_cases","median_ratiocases","median_total_population","median_population_density","median_deaths","mean_D_stay_at_home_effective","median_days_stay_at_home_effective","median_mean_temp","median_dewpoint","median_life_expectancy","median_years_of_potential_life_lost_rate","median_age_adjusted_death_rate","median_percent_fair_or_poor_health","median_percent_low_birthweight","median_average_number_of_physically_unhealthy_days","median_percent_adults_with_diabetes","median_num_hiv_cases","median_percent_adults_with_obesity","median_food_environment_index","median_num_food_insecure","median_percent_excessive_drinking","median_percent_uninsured","median_num_primary_care_physicians","median_preventable_hospitalization_rate","median_percentile_rank_social_vulnerability","median_percentile_rank_socioeconomic_theme","median_percentile_rank_below_poverty","median_percentile_rank_unemployed","median_percentile_rank_per_capita_income","median_percentile_rank_no_highschool_diploma","median_percentile_rank_household_comp_disability_theme","median_percentile_rank_age_65_and_older","median_percentile_rank_age_17_and_younger","median_percentile_rank_disabled","median_percentile_rank_single_parent_households","median_percentile_rank_minority_status_and_language_theme","median_percentile_rank_minorities","median_percentile_rank_limited_english_abilities","median_percentile_rank_housing_and_transportation","median_percentile_percentile_rank_multi_unit_housing","median_percentile_rank_mobile_homes","median_percentile_rank_overcrowding","median_percentile_rank_no_vehicle","median_percentile_rank_institutionalized_in_group_quarters"
"28025",350,0.0173723134958058,20147,49.1311380798243,13,0.94980694980695,116,20.6666666666667,61.9,76.200003372,8194.8745138,451.77992434,26.779985589,13.846153846,4.9216146983,18.7,45,39.5,5,4650,11.911809833,14.781172585,10,3759,0.8271,0.9491,0.9185,0.9656,0.8765,0.8465,0.8644,0.4091,0.7564,0.4212,0.9745,0.5737,0.9363,0.1929,0.3301,0.2069,0.6663,0.2162,0.8676,0.2448
"28027",541,0.0218109982260926,24804,44.8920385940012,7,0.938931297709924,114.5,22.6111111111111,65.05,71.15023596,15127.78178,680.35444287,34.90213956,17.103399433,5.7706874271,20.9,172,42.4,3.6,7270,10.917289762,13.569617579,13,6499,0.964,0.9869,0.9866,0.9962,0.9726,0.8844,0.8395,0.1544,0.9363,0.4212,0.9943,0.6734,0.9809,0.312,0.887,0.6635,0.4518,0.5756,0.9688,0.6683
"28029",799,0.0277623349548297,28780,37.0283606889582,21,0.921348314606742,112,22.4444444444444,66.1,74.869312883,10401.287428,511.50013253,26.795375739,14.734299517,4.8153466331,18.7,90,39.2,5.8,5880,13.16889081,15.631542219,10,6050,0.971,0.9669,0.9484,0.9764,0.9195,0.8742,0.8386,0.2939,0.6944,0.6183,0.8978,0.7994,0.9109,0.5896,0.9061,0.0662,0.9058,0.8768,0.7972,0.7526
"28033",2784,0.016291181461759,170890,358.802518179519,23,0.938931297709924,114.5,22.3333333333333,61.55,76.890804268,8274.642424,405.65334975,17.53926756,8.6236050051,3.8600272054,12,366,35.3,7.6,21760,15.58458338,10.445244846,61,4576,0.2744,0.284,0.1474,0.4823,0.2993,0.3601,0.4702,0.078,0.9058,0.1404,0.8723,0.6613,0.7262,0.5511,0.1057,0.6527,0.2018,0.5896,0.0974,0.0408
"28035",1294,0.0169651519521724,76274,163.663487665505,45,0.91449814126394,111,23.4444444444444,65.5,73.581702162,11467.759863,573.31255737,23.25296388,12.205421605,4.5635213083,10.8,395,31.3,6.2,15800,15.488013189,15.396199814,48,6054,0.9462,0.873,0.9392,0.9459,0.8106,0.5546,0.8421,0.1165,0.5855,0.8418,0.9659,0.7026,0.8325,0.5049,0.9631,0.8733,0.4323,0.7507,0.774,0.8147
"28037",94.5,0.0120874904067536,7818,13.8687856383819,2,0.9453125,116.5,22.8888888888889,66.3,74.966184203,11466.565563,542.03816145,22.368358999,10.067114094,4.3958681833,19.1,7,32,6.2,1400,13.0402077,14.439102564,3,4944,0.7001,0.7498,0.6883,0.8475,0.6173,0.6431,0.985,0.5753,0.7762,0.8083,0.8615,0.4126,0.7778,0.0723,0.242,0,0.9166,0.2585,0.5495,0.262
"28039",256,0.0109809977265903,23313,48.7010629596917,5,0.94980694980695,116,23.9444444444444,67.6,72.958833478,10556.757168,514.46917045,18.89322794,9.1930951425,4.1216002971,19.4,25,38.8,7.9,3100,17.131520018,14.688928642,8,6933,0.5772,0.7924,0.6422,0.7453,0.7806,0.7934,0.6514,0.2022,0.8943,0.8469,0.2598,0.3903,0.4148,0.3976,0.235,0,0.8497,0.4581,0.1261,0.5384
"28043",778,0.0361557765591598,21518,50.9776025455016,19,0.949612403100775,116.5,22.9166666666667,64.7,70.664071034,15062.228882,680.61227872,24.808311344,11.987213639,4.6376293294,15.9,73,41.5,6.2,4330,12.581283855,14.663855704,10,3860,0.8883,0.9007,0.8809,0.8173,0.7841,0.8902,0.979,0.4174,0.6804,0.9067,0.9653,0.446,0.85,0.0621,0.6638,0.5174,0.6663,0.5546,0.7049,0.3865
"28045",258,0.00560528374033197,46028,97.112935714437,14,0.931297709923664,113.5,25.5277777777778,69.45,76.878464311,8530.8019007,425.36146376,20.187514255,8.1463990555,4.152066154,12.6,85,33.7,6.8,6430,16.560502118,15.554091448,16,5995,0.5565,0.7065,0.6756,0.7453,0.5845,0.639,0.8233,0.5119,0.4897,0.6743,0.7985,0.2709,0.482,0.1315,0.2888,0.5989,0.5642,0.5931,0.2206,0.1337
"28047",1810,0.00911517349045677,198570,345.926787059579,26,0.935361216730038,114,25,68.5,75.188805919,9728.0519405,499.4624866,20.98271876,10.029130254,4.3101678276,11.3,621,33.9,6,35100,17.089513513,15.79714232,111,6441,0.8564,0.7485,0.794,0.8173,0.6374,0.5444,0.7389,0.1544,0.7498,0.4938,0.9268,0.773,0.7564,0.6918,0.851,0.9245,0.4056,0.8144,0.4734,0.596
"28049",3549.5,0.0145116845737461,244596,281.221335790417,69.5,0.92436974789916,106.5,23.2222222222222,71.3,75.21256267,11071.904213,502.64917757,21.014561181,14.601828541,4.1214364993,13.8,2060,37.2,5.1,57860,12.825750496,14.196975062,189,5894,0.8746,0.8134,0.9109,0.8742,0.7007,0.5489,0.5877,0.0933,0.8179,0.2267,0.9828,0.7727,0.9777,0.4702,0.8905,0.8262,0.1751,0.8166,0.8071,0.7087
"28051",781.5,0.0421361945328085,18547,24.5112242345798,45,0.942307692307692,115.5,22.9166666666667,64.75,72.051301241,14317.866117,643.66186723,37.551650455,14.130434783,6.1310889927,23.1,69,46.3,1.5,6130,9.5046957619,14.430560514,9,4789,0.9592,0.9978,0.9984,0.9933,0.9978,0.9494,0.8007,0.1684,0.916,0.3445,0.999,0.4922,0.9879,0,0.9522,0.1178,0.937,0.851,0.9411,0.7268
"28053",253,0.0286783042394015,8822,21.0793318938754,10,0.945945945945946,116,22.8888888888889,64.7,74.115569058,10771.405958,548.00625393,36.166916186,14.140127389,5.9388128739,14,29,46.3,3.8,2670,9.8067252389,15.419937787,3,5107,0.9341,1,0.9978,0.9981,0.9889,0.992,0.8777,0.2022,0.9303,0.483,0.9784,0.6504,0.9815,0.2798,0.616,0.205,0.4865,0.916,0.9806,0.1601
"28057",273,0.0116115860660967,23511,44.1279042778269,9,0.94980694980695,116,22.5555555555556,63,74.919437095,9619.3341299,503.59995295,21.007350868,9.9839829151,4.5315947465,14.9,29,33.7,7.7,3250,14.889342431,15.261799806,4,5832,0.6625,0.8271,0.7599,0.5552,0.8408,0.9255,0.8103,0.4575,0.4709,0.8625,0.6546,0.1812,0.3372,0.1146,0.4578,0.1372,0.8281,0.5664,0.1404,0.7886
"28059",1582,0.011231806886759,140850,194.880539242237,27,0.935361216730038,114,25.3333333333333,69.5,76.322790978,8941.5579177,434.33614169,21.530508112,9.8742636068,4.2540382865,13.8,263,32.9,6.9,21150,15.084248952,13.84379683,72,6010,0.518,0.5677,0.4947,0.737,0.4912,0.4664,0.702,0.2022,0.7475,0.6864,0.6406,0.638,0.7128,0.5247,0.2076,0.7348,0.4056,0.3489,0.2939,0.1041
"28063",191,0.0253719447396387,7528,14.4787916250352,6,0.971887550200803,120,23,66.7,71.924086007,15171.480051,672.21062205,37.470369089,16.620498615,6.1819606977,16,22,53.7,3.3,2710,9.4905490275,14.911347518,4,9523,0.9745,0.9752,0.9949,0.9325,0.992,0.8545,0.7479,0.1885,0.6218,0.5419,0.9885,0.575,0.992,0.1382,0.9946,0.3741,0.9675,0.7931,0.9796,0.8459
"28065",225,0.0191147735961261,11771,28.8189708811326,6,1,124,23.1666666666667,68.4,72.009370331,15358.802817,646.9172644,31.56624023,14.255319149,5.5085308461,14.8,25,40.4,5.2,2920,10.273212491,17.105567106,2,6852,0.8688,0.9688,0.9847,0.9752,0.958,0.8131,0.9596,0.7011,0.3085,0.8739,0.978,0.4604,0.9401,0,0.4069,0.028,0.9004,0.2843,0.9023,0.2375
"28067",1577,0.0230849179511952,68313,98.3184990173416,56,0.942307692307692,114.5,23.3055555555556,66.45,74.542123882,10882.861562,511.58236484,23.848195705,11.363299214,4.7483315065,17.9,154,39.7,7,11770,13.943780124,17.039561954,34,7000,0.8968,0.8058,0.873,0.5947,0.7555,0.7841,0.9405,0.2939,0.8526,0.7068,0.9191,0.6699,0.7552,0.5336,0.7873,0.3451,0.7743,0.7708,0.5645,0.6237
"28069",223,0.0220181674565561,10128,13.218791172449,14,0.972332015810277,119,22.5,64.9,76.541305855,12184.2408,510.49579723,31.437623953,15.048543689,5.4154675183,18.2,12,38.6,3.3,2510,11.194095281,20.138388352,1,6894,0.9325,0.9516,0.9615,0.7931,0.9838,0.8762,0.85,0.4683,0.2942,0.8214,0.9433,0.5479,0.9564,0.1286,0.8832,0.1016,0.8281,0.5349,0.9198,0.9265
"28071",748.5,0.0143410035828559,52193,82.6207781430927,4,0.946153846153846,115.5,20.9166666666667,61.3,78.002732848,7284.5930366,353.40274029,20.058568455,7.858443924,4.3950370376,12.5,90,32.1,5.8,9700,18.182034569,13.838605183,33,3619,0.44,0.6151,0.9086,0.5699,0.5349,0.3438,0.0188,0.057,0.0755,0.0907,0.4696,0.4947,0.6944,0.2967,0.795,0.8551,0.4935,0.623,0.1907,0.9306
"28073",1011,0.0169565436157188,59623,119.940171874829,11,0.957198443579767,117,23.6111111111111,65.9,78.847701582,7007.2132333,341.4716977,18.120067531,10.091743119,3.8440157129,12.5,46,33.9,7.6,8750,17.720820523,13.074458058,84,6893,0.455,0.3926,0.5234,0.7163,0.2423,0.149,0.7198,0.071,0.8545,0.4527,0.9226,0.5406,0.6431,0.4292,0.3397,0.8472,0.4368,0.5982,0.2763,0.0653
"28075",1298.5,0.0163883735312307,79233,112.602532227396,88,0.968503937007874,118.5,23.25,65.4,75.194808843,10771.744263,499.48684598,21.084720949,13.193851409,4.4211511497,13.3,229,35.8,6,15440,13.051752011,12.594726937,71,6023,0.937,0.7749,0.8609,0.767,0.7103,0.5546,0.9242,0.2732,0.7135,0.7628,0.9624,0.6644,0.865,0.4161,0.972,0.6667,0.6068,0.8268,0.8472,0.7727
"28077",274.5,0.0217805284456082,12603,29.2638634449532,3,0.946153846153846,115.5,22.6666666666667,66.35,72.470118217,12820.682678,588.63267157,23.560596544,11.312217195,4.6209775323,15.7,37,33.9,6.7,2270,14.234339969,15.492008473,3,8273,0.6686,0.879,0.8179,0.8539,0.7746,0.8281,0.6523,0.3684,0.7797,0.5718,0.4849,0.3795,0.7475,0.0481,0.3317,0.0325,0.8542,0.7033,0.6154,0
"28081",1035,0.0121363492454357,85281,189.534052757383,27,0.946153846153846,115.5,22.4444444444444,63.15,74.869402154,9676.3883191,475.15607275,20.924155614,11.751635601,4.1226355593,13.3,208,30.9,6.9,13690,13.724448796,14.083588797,83,4765,0.7682,0.6663,0.6756,0.5256,0.6199,0.6829,0.8828,0.2095,0.8733,0.6253,0.893,0.6173,0.7345,0.4648,0.6329,0.7606,0.5014,0.8109,0.4734,0.2318
"28083",713.5,0.0233934426229508,30500,51.4022658906388,57,0.921052631578947,112.5,22.6944444444444,64.6,70.465850703,15319.964724,697.92532073,30.91647539,14.378478664,5.5285162022,14.9,120,37.1,2.3,9170,11.467412635,14.521647307,22,6337,0.9694,0.9825,0.9959,0.958,0.9796,0.8844,0.6689,0.1283,0.9347,0.1789,0.9946,0.8052,0.9799,0.5314,0.9284,0.4581,0.3922,0.852,0.9736,0.8032
"28085",688,0.0198322331440431,34691,59.1871108175211,38,0.94980694980695,116,22.6111111111111,66.3,74.198659751,10744.891682,517.98137576,21.56007089,10.759700033,4.4281988416,15.5,48,39.4,6.2,6300,13.586508666,14.679484905,16,5061,0.7762,0.8039,0.9109,0.66,0.8596,0.5683,0.8341,0.3225,0.8001,0.5005,0.872,0.5918,0.7284,0.4333,0.4699,0.2295,0.9144,0.5855,0.2496,0.5037
"28087",833,0.0139332608513841,59785,118.283704361323,23,0.94980694980695,116,22.1111111111111,65.5,75.33642359,9739.5108976,470.47033993,22.689659486,11.029674651,4.5120497823,18.1,133,36.7,6.3,11950,13.086401777,14.287178646,32,3740,0.8577,0.8195,0.8223,0.9182,0.666,0.6479,0.7399,0.2095,0.6886,0.5005,0.9274,0.7071,0.8704,0.4766,0.78,0.6816,0.5202,0.4763,0.7389,0.6428
"28089",2077,0.0204045544301559,101791,142.502275830317,50,0.938931297709924,114.5,22.8888888888889,64.3,76.614878391,6986.8445187,352.87686034,17.033148734,10.499780798,3.6032278232,7.8,218,36.4,7.5,15130,16.80337918,10.607614196,138,4729,0.3454,0.1939,0.3066,0.3158,0.0554,0.2773,0.3865,0.1111,0.8599,0.0907,0.823,0.7886,0.8481,0.6342,0.3795,0.7892,0.2302,0.6269,0.2038,0.4534
"28091",550,0.0213095699341341,25810,47.5861813282757,16,0.957198443579767,117,24.5,67.6,73.664045864,12534.254206,589.45698588,24.694256321,11.650485437,4.9961605159,15.7,58,35.9,5.6,4810,12.599659188,15.980520133,8,7946,0.9351,0.9083,0.9392,0.7453,0.8408,0.8762,0.9516,0.4174,0.6972,0.8819,0.829,0.4358,0.7536,0.142,0.9236,0.2544,0.872,0.9112,0.774,0.6495
"28095",582,0.0161536540009437,36029,47.0910491570046,44.5,0.928,113.5,21.75,58.75,75.323905076,9734.2248015,487.46911516,22.266774577,13.178559235,4.351885819,15.7,42,36.3,7.2,6150,13.471181871,14.810319717,17,6593,0.7571,0.8752,0.774,0.8007,0.8297,0.8516,0.8669,0.533,0.624,0.6437,0.7676,0.3706,0.7297,0.0525,0.4257,0.0809,0.8255,0.5113,0.7475,0.2302
"28097",258,0.0249203129527673,10353,25.4385742152469,3,0.953307392996109,117,22.9444444444444,64.7,72.832287147,13696.661637,612.56461238,24.243834929,13.774403471,4.4973803312,17.4,31,37.9,6.3,2060,12.527254393,15.105474636,6,5483,0.8465,0.9137,0.9526,0.6937,0.8411,0.9414,0.9771,0.659,0.5788,0.781,0.9287,0.4228,0.8714,0,0.4384,0.1047,0.6533,0.6991,0.7587,0.206
"28105",1003,0.0202937843962447,49424,107.863952879358,31,0.953488372093023,116.5,20.6944444444444,62.35,77.963554035,9025.7525916,420.74347625,23.467277469,11.349693252,4.842578908,9.3,67,33.6,5.2,10890,16.519562049,15.646877448,21,3238,0.7268,0.8647,0.9768,0.9023,0.8153,0.525,0.0385,0.0309,0.057,0.1614,0.716,0.5979,0.8376,0.3324,0.9198,0.9058,0.482,0.5387,0.5801,0.9421
"28107",768,0.0223782744252455,34319,50.090287113265,10,0.94980694980695,116,20.9444444444444,61.2,73.444134225,11921.099745,563.95326206,24.302397154,11.79138322,4.6274189302,14.6,75,33.8,5.8,7070,12.9556948,14.349128061,8,7662,0.8707,0.8758,0.8395,0.7851,0.8169,0.8169,0.836,0.2095,0.8765,0.5218,0.8918,0.7482,0.8956,0.5129,0.61,0.1547,0.9128,0.8676,0.7182,0.0847
"28109",403,0.00730509181213407,55167,68.0330635785625,34,0.921348314606742,112,24.5,67.3,74.118208328,10772.819885,516.77758025,19.564104805,9.6943430657,4.1882923984,15.9,101,38.2,7.5,7880,16.494854743,15.089222635,16,6644,0.7997,0.8389,0.7644,0.9124,0.7775,0.6714,0.8469,0.4909,0.6017,0.8083,0.6176,0.3671,0.5419,0.2353,0.6804,0.2346,0.7619,0.7071,0.5033,0.6568
"28111",177,0.0145391818629867,12174,18.8100503571226,6.5,0.938931297709924,114.5,23.5555555555556,65.75,76.264353235,10008.076271,508.95641727,23.753788648,9.0163934426,4.7855934657,15.1,19,33.6,7.3,1950,14.483712858,16.785350966,2,7609,0.8125,0.8851,0.7405,0.8698,0.9195,0.7781,0.9647,0.5018,0.6492,0.9847,0.7459,0.2671,0.6068,0,0.5285,0.0551,0.972,0.8364,0.5495,0.1703
"28113",740.5,0.0185407746813891,39939,97.6462251340922,29,0.946153846153846,115.5,23.6111111111111,66.75,72.480763942,12688.268318,619.44583388,28.268285709,12.585212375,5.2173409562,16.5,137,33.7,5.4,9510,13.155926434,15.240398204,18,6405,0.9815,0.9376,0.9736,0.8007,0.9472,0.8281,0.9819,0.3133,0.9048,0.7943,0.9812,0.7911,0.9134,0.5737,0.8959,0.3142,0.8774,0.6281,0.9376,0.6033
"28115",643.5,0.0208508845829823,30862,62.0041792847952,6,0.953488372093023,116.5,22.5555555555556,63.15,75.972349689,9293.8697327,460.25635514,20.009609303,10.296010296,4.3429509523,16.1,26,35,7.7,4230,15.252318658,17.619207397,5,4092,0.8052,0.7826,0.6479,0.5256,0.8392,0.907,0.9481,0.2095,0.9086,0.7749,0.9169,0.7498,0.6103,0.7994,0.3196,0.0519,0.8902,0.8278,0.2939,0.1137
"28117",307,0.0121157109593907,25339,61.0616586035606,6,0.964705882352941,118,21.2222222222222,62.2,73.823634638,11773.150501,585.49703693,24.202854041,11.111111111,4.8703031007,19,16,32.3,7.3,4150,13.385756898,15.521410579,9,6606,0.801,0.9191,0.8481,0.7752,0.9124,0.9134,0.8707,0.4575,0.5817,0.8768,0.6619,0.2235,0.5231,0,0.6119,0.2881,0.7599,0.5918,0.3298,0.7711
"28119",207.5,0.0271810322242599,7634,18.8488449553714,1,0.968503937007874,118.5,22.8611111111111,65.35,71.673183637,13903.172616,680.45835121,36.07843517,17.602427921,5.9837162925,15.2,31,42,3.2,2180,9.8131032638,16.00205374,1,6679,0.9701,0.9997,0.9911,0.9984,0.9825,0.9873,0.9201,0.2833,0.816,0.6606,0.9449,0.809,0.9733,0.5425,0.6851,0.036,0.5575,0.8147,0.9134,0.5498
"28121",1888,0.0127627932130062,147930,190.774715715415,24,0.946153846153846,115.5,22.8888888888889,64.35,78.96677932,7444.1589414,361.48619744,16.966892395,8.9796878676,3.8212667533,12.6,391,35.4,7.6,17490,15.603531537,10.685509453,98,6158,0.3368,0.1888,0.1277,0.2502,0.2598,0.2999,0.334,0.148,0.7587,0.3337,0.5689,0.5603,0.6399,0.4626,0.5938,0.6797,0.5893,0.6094,0.0704,0.7587
"28127",642,0.0235345870449797,27279,46.3011253142598,15,0.94980694980695,116,22.9444444444444,64.3,74.99302852,10359.757874,518.86045409,25.074684893,11.562782294,4.8445820654,22.4,46,44.1,6.5,5240,13.162638779,15.423364015,11,7549,0.9309,0.9319,0.9405,0.8854,0.9023,0.7892,0.893,0.3346,0.8367,0.7068,0.7514,0.5912,0.7937,0.3664,0.852,0.1111,0.887,0.9249,0.6934,0.5998
"28129",350,0.0216892854929665,16137,25.3619720439954,12,0.945945945945946,115,23.2777777777778,66.4,76.209512739,11048.337572,474.07534019,22.423572999,10.173323286,4.4755338699,12.1,16,37.5,7.2,2460,14.010291859,15.712855272,1,7308,0.7144,0.6355,0.8481,0.1363,0.6673,0.7599,0.9739,0.4909,0.7364,0.8625,0.8472,0.3305,0.646,0.0713,0.5753,0.1162,0.8984,0.7991,0.788,0.077
"28131",159.5,0.00886357321478188,17995,40.3942193233234,3,1,123.5,25.5277777777778,68.7,74.310407966,10400.310231,516.1143258,20.369441978,11.772665765,4.2449057436,18.1,41,40.9,7.1,2760,15.264992674,13.29616127,5,6816,0.7695,0.8109,0.7644,0.7036,0.8491,0.7084,0.7873,0.1818,0.5145,0.8032,0.9099,0.4626,0.6148,0.3311,0.5934,0.0627,0.8309,0.8965,0.1754,0.7415
"28133",780.5,0.0284604725787631,27424,39.3029956223707,14,0.952380952380952,113.5,22.8888888888889,64.7,71.077756187,14359.819243,735.17971092,31.059274959,14.770642202,5.2762999382,19.5,194,50.4,3.2,7660,12.754623237,15.108807171,7,6131,0.9443,0.9971,0.9844,0.9943,0.9876,0.9647,0.4588,0.0758,0.6367,0.2763,0.9924,0.6753,0.979,0.3174,0.9351,0.4957,0.2114,0.9016,0.9226,0.9688
"28135",371,0.0251082837033027,14776,22.9007621176075,9,0.957198443579767,117,22.7222222222222,65.1,74.405090879,10688.893706,569.96574977,27.873083191,15.874439462,5.0392723426,16,21,44.1,4.4,2790,13.467431347,14.574132492,3,5252,0.9854,0.993,0.9494,0.9634,0.9955,0.9879,0.6348,0.1589,0.2671,0.851,0.9096,0.8711,0.9487,0.6839,0.9822,0.3085,0.8523,0.7237,0.9064,0.9927
"28137",565,0.0199378925823982,28338,70.0114134295254,19,0.952941176470588,115,21.0555555555556,61.9,74.776223219,10470.567216,492.06816609,20.898861998,10.575692964,4.2401689559,14,30,36.8,6.2,4700,15.516186827,15.524691358,6,5481,0.8895,0.737,0.5014,0.6813,0.7568,0.8131,0.8558,0.2401,0.7561,0.6008,0.9456,0.7211,0.7555,0.6113,0.916,0.2779,0.8192,0.9316,0.5495,0.8507
"28139",247.5,0.0112188930692172,22061,48.1880059945676,11,0.946153846153846,115.5,21.1944444444444,62,72.735477092,11756.571942,556.11821213,23.159089022,10.988433228,4.7901266062,34.1,17,40,7.2,3460,14.439330559,15.32709245,4,6493,0.8567,0.9303,0.8695,0.88,0.8577,0.8949,0.8921,0.3684,0.802,0.8325,0.6218,0.5989,0.6071,0.5635,0.4715,0.0977,0.859,0.5976,0.6154,0.3139
"28141",316,0.0162026354919756,19503,45.9648335709511,3,0.987951807228916,121,21.3888888888889,62.3,72.41880039,12995.95687,585.75899885,21.759511276,10.327635328,4.6266912786,19.9,10,37.7,8.2,2630,14.424678334,17.025275437,6,7112,0.6644,0.8784,0.6816,0.8475,0.8892,0.8545,0.773,0.7109,0.4553,0.9271,0.2923,0.1592,0.2286,0.1786,0.4215,0.383,0.7536,0.6702,0.2763,0.3015
"28145",439,0.0156847332880775,27989,67.3460118843589,13,0.94980694980695,116,22.5555555555556,63,75.916183325,8424.2611594,441.02373484,21.023152103,10.446054136,4.3308279696,11.8,25,39.8,7.5,3980,15.127167522,17.540748248,14,4673,0.809,0.8682,0.7093,0.767,0.8399,0.9134,0.7806,0.3346,0.8453,0.738,0.4798,0.5762,0.5887,0.5463,0.5301,0.3537,0.8348,0.8478,0.3986,0.1557
"28147",397,0.0268025924925736,14812,36.6698971505693,15,0.942528735632184,115,23.5555555555556,66.8,75.488048959,9173.2530999,495.16128249,28.739430889,11.67218543,5.2972129155,20.3,24,36.6,6.4,2990,11.431592292,18.050168089,6,7702,0.8446,0.9163,0.9166,0.7163,0.9163,0.8902,0.9456,0.5524,0.7765,0.8819,0.5874,0.5199,0.8688,0.1675,0.4177,0.0264,0.9261,0.887,0.3986,0.1353
"28149",1007,0.0210519714010955,47834,81.2792616989144,31,0.979253112033195,125,22.9444444444444,67.2,73.575561907,12175.461346,556.33804202,24.612601203,12.900992384,4.6832706168,18.4,137,35.8,5.7,10240,13.160494267,14.14349822,26,6545,0.8077,0.7026,0.873,0.5552,0.6689,0.5291,0.7144,0.2401,0.8239,0.2846,0.9465,0.6619,0.8924,0.3865,0.8243,0.8166,0.6558,0.6794,0.7587,0.2343
"28151",1296,0.0265443224643618,48824,67.3675663793782,25,0.94980694980695,116,23.0555555555556,63.4,71.235141738,14714.778032,663.58478447,29.40780581,13.858585859,5.1407291201,15.4,203,43.4,3.7,13550,10.859290473,16.196222455,20,7030,0.9542,0.9815,0.9857,0.9943,0.9319,0.9019,0.9468,0.1684,0.9023,0.745,0.9873,0.6947,0.9774,0.3505,0.6902,0.632,0.3862,0.6998,0.9688,0.1917
"28153",732.5,0.035702100696983,20517,25.3072602874095,21,0.995934959349594,121.5,23.3611111111111,66.8,75.317890489,9780.1697804,479.53671145,24.601374469,12.883435583,4.6990846883,15.4,24,42.4,6.9,4030,13.458389441,16.36051197,6,8321,0.8669,0.9217,0.9109,0.8335,0.7915,0.93,0.9822,0.3346,0.8437,0.9379,0.8803,0.5632,0.8239,0.2843,0.3779,0.3629,0.9481,0.3999,0.4877,0.1016
"28155",174.5,0.0175871800040314,9922,23.5712007157842,11,0.953488372093023,116.5,20.6944444444444,62.35,73.854436295,9509.6329301,511.49577844,22.844579077,10.650887574,4.6889909839,12.4,11,33.4,7,1720,14.000477749,13.989507869,3,7356,0.7243,0.8118,0.8096,0.8475,0.772,0.6014,0.9564,0.4174,0.7119,0.851,0.8695,0.3301,0.5979,0.1188,0.3273,0.0474,0.7813,0.7434,0.5033,0.1191
"28157",158,0.0171125311383082,9233,13.6158657438866,12,0.941634241245136,116,22.8888888888889,66.3,70.818452115,15252.120783,672.98533365,31.84848897,12.100139082,5.4597940725,13.1,22,37.6,4.7,2560,11.357639952,16.151866152,3,6893,0.9564,0.9787,0.9876,0.8335,0.9873,0.9806,0.8596,0.3133,0.4129,0.9675,0.8561,0.6094,0.9729,0.2184,0.8908,0.0866,0.972,0.3664,0.9653,0.9449
"28159",483,0.026081321885631,18519,30.4976830803614,14,0.942528735632184,115,20.7222222222222,62.8,74.350422719,11354.970073,534.32455793,25.214359304,13.919413919,4.845251658,12.7,27,39.1,6.1,3920,12.203618623,16.772688719,7,5364,0.9452,0.9118,0.9507,0.9153,0.6842,0.8717,0.9717,0.5435,0.6692,0.7539,0.9538,0.6033,0.8816,0.2989,0.843,0.0971,0.7466,0.8561,0.8816,0.6154
"28161",303.5,0.0245153473344103,12380,26.5023351355038,10,0.968503937007874,118.5,21.1111111111111,62.1,73.212283997,11657.118934,565.62680164,25.422549579,11.559633028,4.7381835252,15.3,28,33.2,6.8,2370,13.048665749,14.302981467,1,9170,0.845,0.7587,0.8138,0.2719,0.8889,0.8571,0.9694,0.6049,0.6074,0.7943,0.901,0.3973,0.8227,0,0.7937,0.3292,0.9166,0.7208,0.7475,0.3747
"28163",694,0.0250369782459685,27719,30.0588328239449,9,0.942528735632184,115,23.1111111111111,63.4,73.001803228,12434.329933,609.5593941,30.582235559,13.24278438,5.4000564575,17.8,105,41.2,4.1,7020,12.362275846,14.685387415,7,6211,0.9914,0.9873,0.9841,0.9898,0.9592,0.9083,0.8437,0.1111,0.7415,0.6673,0.994,0.8797,0.9468,0.7106,0.9704,0.0643,0.8309,0.9156,0.93,0.9672
"29001",128,0.00501037303793009,25547,45.030735133749,0,0.945525291828794,114,17.6666666666667,54.7,77.531515136,8412.0721659,413.25475724,21.401499805,8.3557951482,4.8086330611,8.4,42,27.9,6.6,4450,18.929940413,10.602460531,26,2032,0.3792,0.6702,0.9185,0.4502,0.837,0.3085,0.0137,0.1964,0.0968,0.1971,0.1067,0.3922,0.3397,0.4753,0.696,0.659,0.3862,0.0825,0.8195,0.9414
"29003",88,0.00507292327203551,17347,40.089836948418,1,1,123.5,19.25,55.3,79.681076329,6467.8532391,307.05550218,16.336582174,6.631097561,4.1158124178,12.1,19,31.9,8.5,1830,18.845870256,9.3614035088,2,4186,0.0462,0.1716,0.1067,0.1888,0.3279,0.2553,0.3028,0.5119,0.5622,0.3795,0.3101,0.0369,0.1468,0,0.0509,0.3512,0.3442,0.3337,0.0621,0.2264
"29007",204,0.00788619143343127,25868,37.3688319721923,1,1,126.5,18.4166666666667,58.55,75.890456661,8793.1108464,419.69541905,19.399256445,9.2735042735,4.6146641106,15.7,28,35.1,7.5,3670,17.482449036,12.297700728,13,3828,0.6122,0.7351,0.6291,0.6466,0.8424,0.6304,0.5667,0.4575,0.6033,0.4527,0.5823,0.4148,0.4346,0.4193,0.4534,0.2888,0.2709,0.3438,0.6587,0.8927
